ep_len_mean,clipfrac,fps,time_elapsed,approxkl,policy_loss,total_timesteps,serial_timesteps,explained_variance,policy_entropy,true_reward,n_updates,ep_reward_mean,value_loss
250.0,0.030803999,93944,315.77263259887695,0.003207685,-0.0050621703,13125000,131250,0.9527278877794743,2.8375285,0.09559588,525,23.89896923992783,0.00065727154
250.0,0.05424,94582,316.39354181289673,0.004979482,-0.0039999587,13150000,131500,0.9551153779029846,2.8295643,0.095276825,526,23.81920892619295,0.0007079128
250.0,0.040792,96891,317.0104033946991,0.0041604796,-0.004146086,13175000,131750,0.9522467963397503,2.8231864,0.095108435,527,23.777110134176908,0.0008740237
250.0,0.051356,96675,317.6254253387451,0.0047954833,-0.0045413766,13200000,132000,0.9237644374370575,2.8173199,0.09549452,528,23.87363229366485,0.0015876427
250.0,0.045807995,100420,318.2367124557495,0.0044153193,-0.004146845,13225000,132250,0.9477210938930511,2.8117049,0.0950808,529,23.77019935639575,0.00090501655
250.0,0.024152,99077,318.82825565338135,0.0029486013,-0.0042245127,13250000,132500,0.945832047611475,2.8065677,0.094818845,530,23.704713065875694,0.0013263169
250.0,0.032647997,97466,319.43049001693726,0.0038713068,-0.004876525,13275000,132750,0.9569654352962971,2.8024373,0.095817745,531,23.954436963740736,0.0004718515
250.0,0.050476003,93674,320.0367069244385,0.0047986927,-0.0042690807,13300000,133000,0.9605043530464172,2.7938573,0.09582896,532,23.95723679509014,0.0004596125
250.0,0.045424,99597,320.65705704689026,0.004512774,-0.005199293,13325000,133250,0.9257629960775375,2.7878368,0.09494573,533,23.736432252717204,0.001994799
250.0,0.040364,98583,321.2737920284271,0.004005027,-0.0040678647,13350000,133500,0.9545007795095444,2.7850292,0.09531706,534,23.829267240212065,0.0006778748
250.0,0.043060005,93720,321.8781077861786,0.004328765,-0.004351844,13375000,133750,0.9493473060429096,2.7777872,0.09547756,535,23.869390645471867,0.0007382106
250.0,0.026628003,101193,322.4937553405762,0.0034158535,-0.0041420776,13400000,134000,0.951277356594801,2.771964,0.09485787,536,23.71446694727987,0.0011332461
250.0,0.030144,95953,323.0945827960968,0.003667816,-0.0042730956,13425000,134250,0.940906785428524,2.7644236,0.0950905,537,23.772625183616764,0.0018875409
250.0,0.040315997,98951,323.69149112701416,0.004023225,-0.0038030813,13450000,134500,0.926527202129364,2.7568443,0.095165655,538,23.791415059734135,0.0016505707
250.0,0.052375995,98281,324.2940831184387,0.0047483607,-0.004887064,13475000,134750,0.9447778798639774,2.7511601,0.09542875,539,23.857186495196075,0.0008369364
250.0,0.036676,97680,324.895534992218,0.0039678556,-0.003911149,13500000,135000,0.9526385515928268,2.744679,0.09556665,540,23.891665984410793,0.0006282552
250.0,0.044772,93338,325.50412487983704,0.004642537,-0.004777386,13525000,135250,0.9366497546434402,2.7358623,0.09559843,541,23.899604278933257,0.0014583298
250.0,0.039392,98110,326.12084341049194,0.0042294473,-0.003711262,13550000,135500,0.9572713635861874,2.726491,0.09545295,542,23.86323702191934,0.00068175595
250.0,0.055508,100519,326.7238392829895,0.0051102103,-0.0040796865,13575000,135750,0.9545771032571793,2.717851,0.09513027,543,23.782566852523015,0.0007562713
250.0,0.032216,104299,327.3179450035095,0.003755847,-0.004160157,13600000,136000,0.9593707993626595,2.7108822,0.09544839,544,23.862097477316855,0.0006198626
250.0,0.034396,96172,327.8999853134155,0.00395823,-0.0031684763,13625000,136250,0.9650251865386963,2.7065113,0.095553525,545,23.888381539545954,0.0004745659
250.0,0.032612,100660,328.5045750141144,0.0034205772,-0.004395859,13650000,136500,0.9617806449532509,2.701421,0.095110774,546,23.777693201475778,0.0006120888
250.0,0.040608,99202,329.09518480300903,0.0041663274,-0.0031565265,13675000,136750,0.9505745843052864,2.69692,0.09544939,547,23.86234740326181,0.0007588971
250.0,0.069019996,97524,329.68749380111694,0.005746403,-0.002936241,13700000,137000,0.9429459348320961,2.6918304,0.09555283,548,23.888207765650005,0.000826771
249.49,0.032228,101784,330.2910084724426,0.003887634,-0.005098447,13725000,137250,0.9120461493730545,2.6863556,0.094930075,549,23.717417663373052,0.0072710207
250.0,0.04304,96155,330.88107562065125,0.004298348,-0.003867846,13750000,137500,0.9513787105679512,2.6833766,0.09527961,550,23.819902780912816,0.0008609073
250.0,0.053735994,107835,331.4827489852905,0.004941149,-0.0038094292,13775000,137750,0.9458404406905174,2.6813066,0.09573599,551,23.93399764848873,0.00074334367
250.0,0.034555998,93354,332.0675473213196,0.0038670048,-0.0047638463,13800000,138000,0.9414743296802044,2.679503,0.09562892,552,23.907227843366563,0.00086486933
250.0,0.067808,92376,332.6822121143341,0.0056796586,-0.0031857472,13825000,138250,0.9597189985215664,2.6777644,0.09588198,553,23.970496193766593,0.00041022926
250.0,0.040588,101775,333.3040521144867,0.004294158,-0.0042052353,13850000,138500,0.9592753797769547,2.6748233,0.095765345,554,23.941336964070796,0.00051786343
250.0,0.025784,97334,333.89425921440125,0.0030571495,-0.004742606,13875000,138750,0.9471846707165241,2.6698275,0.095692836,555,23.92320602331776,0.0006177295
250.0,0.049396,96191,334.5087881088257,0.0045519415,-0.0029687672,13900000,139000,0.9413101263344288,2.660668,0.09571331,556,23.928329497063533,0.0009169163
250.0,0.036623996,97169,335.11457657814026,0.0038719424,-0.0045966343,13925000,139250,0.9542253874242306,2.6529994,0.095712334,557,23.92808541603852,0.00061661797
250.0,0.046583995,96418,335.7184536457062,0.0048752185,-0.004361854,13950000,139500,0.9508740790188313,2.6479115,0.09461671,558,23.65417637181257,0.00594689
250.0,0.031884003,95261,336.34539556503296,0.0037044021,-0.004112682,13975000,139750,0.9444434493780136,2.646185,0.09557766,559,23.894413300597808,0.00078119116
250.0,0.044483997,96003,336.95672249794006,0.00461322,-0.003989645,14000000,140000,0.9497081637382507,2.6446939,0.09568753,560,23.92188309814781,0.0008013385
250.0,0.029755998,106169,337.57459473609924,0.0033145235,-0.0042585945,14025000,140250,0.9330897703766823,2.6440544,0.095182255,561,23.795565229923522,0.0019217718
250.0,0.024411999,92763,338.1556143760681,0.0032833158,-0.0044187354,14050000,140500,0.9287470504641533,2.6415179,0.09536705,562,23.841761205792427,0.0017993016
250.0,0.059656,94562,338.77494072914124,0.004947009,-0.0032770396,14075000,140750,0.9419533312320709,2.6372933,0.09591355,563,23.97839073434938,0.00065412244
250.0,0.018644001,99112,339.38280963897705,0.0026745764,-0.0036416806,14100000,141000,0.9261169731616974,2.630075,0.095599696,564,23.899923692824085,0.0018615888
250.0,0.04928,106660,339.97666335105896,0.0047261165,-0.004788757,14125000,141250,0.938212413340807,2.626356,0.095813096,565,23.953274448812007,0.0008044755
250.0,0.050312,100977,340.5547025203705,0.0047852998,-0.003967606,14150000,141500,0.94594631716609,2.6244035,0.09510186,566,23.775466978405603,0.0014374938
250.0,0.038352,100024,341.1454589366913,0.004328183,-0.004733711,14175000,141750,0.9450463578104973,2.6218858,0.0954608,567,23.86519929965958,0.00118227
250.0,0.04446,97422,341.73683285713196,0.0043053515,-0.0043364367,14200000,142000,0.9568066410720348,2.6167922,0.09568205,568,23.92051159062423,0.00055522844
248.3,0.033792,104039,342.3380856513977,0.006036637,-0.0067606554,14225000,142250,0.8171806186437607,2.6104758,0.09365987,569,23.68270050397143,0.07829734
250.0,0.081628,94896,342.9227948188782,0.0061448887,-0.0038525357,14250000,142500,0.9363044276833534,2.6073687,0.09562515,570,23.90628712421283,0.001039764
250.0,0.023016,100761,343.53037762641907,0.0030256372,-0.004811271,14275000,142750,0.9133065268397331,2.6056054,0.0948889,571,23.722224400488194,0.00419333
250.0,0.044924,100881,344.11522221565247,0.0043365182,-0.004552962,14300000,143000,0.9465599544346333,2.6039062,0.09565841,572,23.914601193669952,0.0008446563
250.0,0.032628,97553,344.7006187438965,0.0038337936,-0.00336208,14325000,143250,0.9577470049262047,2.5985644,0.09535744,573,23.83935935398564,0.0006909842
250.0,0.0245,101164,345.29999256134033,0.003272082,-0.004326081,14350000,143500,0.9581160806119442,2.5916116,0.09568824,574,23.922060354724525,0.00048082107
250.0,0.073580004,101244,345.88685369491577,0.006032069,-0.0030696518,14375000,143750,0.958698820322752,2.583784,0.09539654,575,23.849137485479005,0.00064054225
250.0,0.039844,101654,346.47441244125366,0.0040943,-0.004087581,14400000,144000,0.9576831348240376,2.5755641,0.09564076,576,23.910190744809807,0.00052375346
248.29,0.050008,102813,347.0534327030182,0.006066229,-0.0039978423,14425000,144250,0.8461553603410721,2.5700793,0.09294398,577,23.665987151605076,0.15979454
250.0,0.06986,105218,347.6359374523163,0.005711783,-0.0032690503,14450000,144500,0.8811623901128769,2.5672092,0.0957687,578,23.942175154276192,0.0011216808
250.0,0.063612,102315,348.2161614894867,0.005164801,-0.002754449,14475000,144750,0.9381968565285206,2.5644298,0.095990375,579,23.997591949072667,0.00067665137
250.0,0.033396,101883,348.7999813556671,0.0036167763,-0.003915698,14500000,145000,0.9459136910736561,2.5602374,0.09582981,580,23.95744985949248,0.00056433235
248.5,0.037644,100009,349.3849184513092,0.0074129216,-0.0044631255,14525000,145250,0.8755824491381645,2.5551393,0.09395111,581,23.744905757047235,0.06370059
250.0,0.047848005,101775,349.97838282585144,0.0046765483,-0.0035024993,14550000,145500,0.9448946081101894,2.5531645,0.09582876,582,23.957191085461528,0.0008538227
250.0,0.03766,103400,350.56201124191284,0.0036868653,-0.004282058,14575000,145750,0.9530587568879128,2.5496676,0.09533222,583,23.83305253272876,0.0007270475
250.0,0.070464,102142,351.1509735584259,0.0058537973,-0.0035409096,14600000,146000,0.9360763877630234,2.5443532,0.095241755,584,23.810439430652185,0.0010032682
250.0,0.05542,99119,351.74132895469666,0.005171166,-0.004163907,14625000,146250,0.9416332505643368,2.5386498,0.095794395,585,23.94859904775396,0.00055174466
250.0,0.041128002,100200,352.34234142303467,0.0042542308,-0.004280978,14650000,146500,0.9582572318613529,2.531647,0.0957936,586,23.948400251045822,0.00041588684
250.0,0.028368002,99589,352.93919563293457,0.0033146192,-0.004213451,14675000,146750,0.9450737573206425,2.5214865,0.095968544,587,23.992135760824894,0.0004721683
250.0,0.034404,106152,353.52867436408997,0.0038861074,-0.004726049,14700000,147000,0.9451386593282223,2.5122101,0.09556449,588,23.891122091617436,0.00067143975
249.27,0.11110799,101047,354.11137890815735,0.00818728,-0.0020474836,14725000,147250,0.8560084104537964,2.5053153,0.095307015,589,23.84501355296001,0.02835753
250.0,0.0637,100976,354.6956090927124,0.0055290363,-0.003718771,14750000,147500,0.9219160750508308,2.5018516,0.09557113,590,23.892783946716225,0.0007447176
250.0,0.033359997,100019,355.2844934463501,0.0033594973,-0.0040303944,14775000,147750,0.9232466369867325,2.4962354,0.09561106,591,23.902764882687478,0.0008440682
250.0,0.039196,100811,355.8761103153229,0.0041281497,-0.0038286266,14800000,148000,0.9267520532011986,2.4905407,0.09509881,592,23.77470196894719,0.0011497636
250.0,0.076836,98681,356.4767656326294,0.0062752636,-0.00452324,14825000,148250,0.9447332061827183,2.4848635,0.095394365,593,23.848590975371188,0.000701349
250.0,0.036472,101652,357.07324409484863,0.003987949,-0.0041387817,14850000,148500,0.9332450926303864,2.478901,0.095356286,594,23.83907362312544,0.0008363612
250.0,0.065204,100850,357.66064190864563,0.0055778204,-0.004199316,14875000,148750,0.9497265219688416,2.4697504,0.09583454,595,23.95863566611428,0.0004768359
249.48,0.032736,97748,358.2470440864563,0.003992527,-0.004602592,14900000,149000,0.8689472675323486,2.4610257,0.09530042,596,23.8079310671892,0.00710637
250.0,0.039528,95964,358.84621715545654,0.004221109,-0.0047376975,14925000,149250,0.9201276451349258,2.4574664,0.09555332,597,23.888328637336382,0.0011282451
250.0,0.026251998,103544,359.4404056072235,0.003211178,-0.0041196714,14950000,149500,0.9489936716854572,2.450422,0.09542782,598,23.856956294588745,0.000873458
250.0,0.027995998,105692,360.0261507034302,0.003566435,-0.004068948,14975000,149750,0.9441926628351212,2.4430609,0.09560212,599,23.90053076193202,0.00085790345
250.0,0.031416,105678,360.60408782958984,0.0036913597,-0.0032216602,15000000,150000,0.9399861954152584,2.4361627,0.095396444,600,23.849112324640156,0.0011047435
250.0,0.022328,103433,361.1872863769531,0.0030807927,-0.0043354845,15025000,150250,0.9397194050252438,2.4295592,0.09564331,601,23.910828871731646,0.00076133583
250.0,0.051704,100874,361.76701521873474,0.0048843827,-0.0038272243,15050000,150500,0.9598549008369446,2.4250379,0.095604666,602,23.901167869400233,0.0006111142
250.0,0.04864,102316,362.3574278354645,0.0047820434,-0.004777508,15075000,150750,0.9547958746552467,2.4197822,0.09555645,603,23.889113266002386,0.00054534024
250.0,0.028576002,101568,362.94383811950684,0.003504116,-0.0037556016,15100000,151000,0.9393221326172352,2.4124541,0.09510675,604,23.776687796504703,0.0014350762
250.0,0.046536002,103727,363.5272002220154,0.0047338502,-0.004063071,15125000,151250,0.9250637963414192,2.4077408,0.095245995,605,23.81149843341205,0.001362921
250.0,0.027540002,103614,364.11021661758423,0.0036456115,-0.0037337546,15150000,151500,0.9246103093028069,2.404508,0.09559048,606,23.897620513704606,0.00085246685
250.0,0.041124,98939,364.68821811676025,0.004311008,-0.004630086,15175000,151750,0.950378768146038,2.3951523,0.09563872,607,23.909680349645203,0.00061423925
249.49,0.049112,101077,365.2804374694824,0.005105586,-0.004336806,15200000,152000,0.8548900336027145,2.384972,0.095426686,608,23.838097747885623,0.008076738
250.0,0.051216,99685,365.86449217796326,0.0049275598,-0.0035653166,15225000,152250,0.9228596165776253,2.3791192,0.09582285,609,23.955710545172916,0.00070480397
250.0,0.026972001,100198,366.45792531967163,0.0031197434,-0.0050267368,15250000,152500,0.9490349814295769,2.3740659,0.09573741,610,23.93435293359682,0.0005139749
250.0,0.047576003,101284,367.0540623664856,0.0047954074,-0.0032863095,15275000,152750,0.9399062283337116,2.369004,0.09552979,611,23.88244682192686,0.001250255
250.0,0.033784,114128,367.6439881324768,0.003860527,-0.0039479705,15300000,153000,0.9365776628255844,2.366086,0.09562071,612,23.905176438521593,0.00096371025
250.0,0.073644,100427,368.20968294143677,0.0061583975,-0.0034004517,15325000,153250,0.9515648260712624,2.361022,0.09565231,613,23.91307950546965,0.00078205566
250.0,0.053096004,101513,368.7938771247864,0.0046209274,-0.0048003076,15350000,153500,0.958380289375782,2.3532343,0.09581005,614,23.952514378214254,0.00049863715
250.0,0.02016,100738,369.37545466423035,0.002824455,-0.004378622,15375000,153750,0.9504574500024319,2.3453197,0.09581874,615,23.95468426404521,0.0005074061
250.0,0.035956003,100987,369.9655544757843,0.004042224,-0.00402929,15400000,154000,0.9587222896516323,2.3394172,0.09564672,616,23.91167921743356,0.0004583174
250.0,0.033752,109353,370.5538716316223,0.003925063,-0.004321638,15425000,154250,0.9510136060416698,2.3333871,0.0957898,617,23.947449151687323,0.0004895264
250.0,0.025964001,104003,371.11493372917175,0.0030407624,-0.0037882924,15450000,154500,0.9133582785725594,2.3260999,0.095655225,618,23.913804124612362,0.0014140964
250.0,0.022656001,107784,371.7022581100464,0.003092425,-0.0038544796,15475000,154750,0.90499597042799,2.318747,0.09546106,619,23.865266664032823,0.00177601
250.0,0.024363998,105850,372.2706890106201,0.0029647767,-0.0031651356,15500000,155000,0.956135768443346,2.3123538,0.09563345,620,23.908362899022176,0.00047426968
249.43,0.025944,115931,372.8331787586212,0.0034497578,-0.0044513596,15525000,155250,0.8679598718881607,2.3077197,0.09549292,621,23.84828468579799,0.0071706385
250.0,0.031692,102921,373.3914592266083,0.0037595027,-0.005209693,15550000,155500,0.9519301578402519,2.3071814,0.09573324,622,23.93330854481086,0.0004833266
250.0,0.024303999,98915,373.9679605960846,0.003127776,-0.004278013,15575000,155750,0.9302097633481026,2.3051891,0.095370255,623,23.842561914180404,0.0011930799
250.0,0.036552,104516,374.55548453330994,0.004009555,-0.003738902,15600000,156000,0.9540694877505302,2.2988484,0.0954627,624,23.86567788744811,0.00061019993
250.0,0.042175997,108090,375.14390754699707,0.0044427095,-0.004275345,15625000,156250,0.9276001676917076,2.2930694,0.09567173,625,23.91793141655624,0.00087462924
250.0,0.027692001,109376,375.7071509361267,0.0033889052,-0.0042938823,15650000,156500,0.9444604404270649,2.2874117,0.095480725,626,23.870181024912746,0.0010215716
250.0,0.083712,105535,376.2779004573822,0.00648394,-0.0036689364,15675000,156750,0.9534139446914196,2.283293,0.09568009,627,23.920022989530118,0.00047778772
250.0,0.035996,106657,376.8563961982727,0.00410076,-0.004492148,15700000,157000,0.9632601663470268,2.2807298,0.09562961,628,23.90740205094218,0.0003827741
250.0,0.042768,107391,377.42526030540466,0.004222668,-0.0040403083,15725000,157250,0.9545909874141216,2.2745237,0.09582227,629,23.955566621017642,0.0004715342
250.0,0.024667999,105836,377.99198746681213,0.0032585883,-0.0041371537,15750000,157500,0.9356380477547646,2.2643895,0.095462255,630,23.86556433398742,0.0012618508
250.0,0.029375996,102039,378.5734567642212,0.0036045518,-0.0049998267,15775000,157750,0.9403325095772743,2.257991,0.09512628,631,23.781569231562315,0.0021604027
250.0,0.056772005,100433,379.1568326950073,0.005330796,-0.004041458,15800000,158000,0.9394910000264645,2.2521265,0.095537946,632,23.884486148860304,0.0009766866
250.0,0.032596,106189,379.74251890182495,0.0036501945,-0.00494356,15825000,158250,0.9484583847224712,2.2452357,0.09551668,633,23.879172303737143,0.00073708774
250.0,0.067619994,101867,380.3189377784729,0.005896254,-0.0047464473,15850000,158500,0.9612956456840038,2.23834,0.0955535,634,23.88837768830359,0.0004936569
250.0,0.031888,101479,380.8994975090027,0.0035259072,-0.0043013394,15875000,158750,0.9499219320714474,2.2326503,0.09546677,635,23.866691309688612,0.00064413884
250.0,0.034024,111145,381.49112200737,0.0038774223,-0.00372174,15900000,159000,0.9544876180589199,2.2268076,0.09558956,636,23.897389254578158,0.0005713757
250.0,0.026131999,110198,382.052588224411,0.0030725992,-0.00518823,15925000,159250,0.9373389855027199,2.2222958,0.09547537,637,23.86884106697049,0.00081761274
250.0,0.03496,102806,382.6114995479584,0.004024989,-0.0038418653,15950000,159500,0.959670215845108,2.2163732,0.09545565,638,23.863911887132563,0.000544794
250.0,0.023224,102981,383.1927390098572,0.00303759,-0.0047911047,15975000,159750,0.9489033408463001,2.2093382,0.09571247,639,23.928115244040963,0.00058892346
250.0,0.056087993,107412,383.7789537906647,0.005029819,-0.0038877223,16000000,160000,0.9557228423655033,2.2018101,0.095502235,640,23.87555626333691,0.0005703463
250.0,0.021716002,109560,384.35382413864136,0.0029891075,-0.004028709,16025000,160250,0.9688009824603796,2.1950674,0.095720224,641,23.930055532702244,0.00039376886
250.0,0.021403998,107317,384.91712379455566,0.002878824,-0.0039864536,16050000,160500,0.9565858840942383,2.187124,0.09548916,642,23.872288882573194,0.0005919525
249.2,0.051636003,100832,385.4832627773285,0.004550499,-0.0039030458,16075000,160750,0.9302315711975098,2.181911,0.09560278,643,23.899191404193406,0.009807822
250.0,0.042071998,104744,386.07064509391785,0.0046062646,-0.004614572,16100000,161000,0.9235222190618515,2.1793704,0.09506875,644,23.76718618124258,0.005071807
250.0,0.043216,107906,386.6584208011627,0.0043781213,-0.0036264863,16125000,161250,0.9475257657468319,2.1770291,0.09546911,645,23.867279571187684,0.0013218287
250.0,0.073768,105172,387.223482131958,0.006301906,-0.00420758,16150000,161500,0.9135688096284866,2.1714876,0.09558139,646,23.895346051121596,0.001866268
250.0,0.058152,108624,387.80757451057434,0.0051837903,-0.0041562924,16175000,161750,0.9415103271603584,2.166017,0.09568656,647,23.9216378993541,0.00063868833
250.0,0.047924,102797,388.36998748779297,0.0048057456,-0.0047582225,16200000,162000,0.9486675821244717,2.158032,0.09582877,648,23.957193198357707,0.0005369388
250.0,0.064371996,99373,388.95644760131836,0.00578084,-0.004615514,16225000,162250,0.9519421830773354,2.1515584,0.09570822,649,23.92705375809106,0.0007351303
250.0,0.069748,106386,389.5399694442749,0.0055106306,-0.0034882198,16250000,162500,0.9411219544708729,2.1461225,0.09590191,650,23.97547586509958,0.0005213638
250.0,0.044064004,99116,390.10884976387024,0.00437821,-0.004611827,16275000,162750,0.93553177267313,2.1441886,0.09548251,651,23.87062762549147,0.00077898026
250.0,0.038092,104627,390.70409750938416,0.004792067,-0.0056143207,16300000,163000,0.9020838215947151,2.1429255,0.09468735,652,23.671839862159903,0.0051683793
250.0,0.052984,109800,391.28822445869446,0.0050639724,-0.0038021214,16325000,163250,0.9482385329902172,2.140458,0.09576398,653,23.940994976819493,0.0005897807
250.0,0.042859998,104940,391.8519148826599,0.0044274684,-0.004827105,16350000,163500,0.9471456706523895,2.133644,0.09548997,654,23.87249242843507,0.00059542106
250.0,0.051168002,101163,392.4315757751465,0.0047121574,-0.0024714859,16375000,163750,0.9442119859158993,2.126242,0.095666945,655,23.916734348819592,0.0007234157
250.0,0.03942,100304,393.01953625679016,0.004054745,-0.00417314,16400000,164000,0.954775009304285,2.1177695,0.095286354,656,23.821588444676017,0.0006888003
250.0,0.059867997,102079,393.61989068984985,0.0052477107,-0.00466913,16425000,164250,0.9567998871207237,2.1093762,0.095581,657,23.89525254505221,0.00052383833
250.0,0.028448,103181,394.20344734191895,0.0031430381,-0.0049696937,16450000,164500,0.9590976014733315,2.101953,0.09578864,658,23.947160163936204,0.0005451163
250.0,0.024256,106221,394.78676199913025,0.0030226372,-0.004537971,16475000,164750,0.9345901980996132,2.0984874,0.09553347,659,23.88336783245206,0.00097100635
250.0,0.025828,102947,395.37193393707275,0.0032566376,-0.004207642,16500000,165000,0.9607934653759003,2.0937095,0.09534858,660,23.837146352622657,0.0005385542
250.0,0.030052,98844,395.95665526390076,0.0035977126,-0.005085456,16525000,165250,0.9651889577507973,2.090515,0.09557208,661,23.893021507877858,0.00047691687
250.0,0.034488,106985,396.565993309021,0.0039168797,-0.003981675,16550000,165500,0.9591130614280701,2.0859005,0.09574344,662,23.935858744028955,0.00091183203
250.0,0.067356005,100477,397.1407446861267,0.005651877,-0.004792363,16575000,165750,0.9499801881611347,2.0784519,0.09546704,663,23.866759352888913,0.00092980126
250.0,0.025344,104009,397.7418305873871,0.0032312416,-0.004712223,16600000,166000,0.9612192548811436,2.0703008,0.095894426,664,23.973605332438602,0.00051597116
250.0,0.039308,100479,398.32238268852234,0.0039651855,-0.004952842,16625000,166250,0.9610987789928913,2.0657058,0.095911376,665,23.97784232346341,0.0004331142
250.0,0.030844,103508,398.9207239151001,0.0035720163,-0.0044246353,16650000,166500,0.960778471082449,2.060985,0.09599285,666,23.998213173378026,0.0004989329
250.0,0.043356,104738,399.4871919155121,0.004360381,-0.0033347658,16675000,166750,0.9331852793693542,2.055424,0.09577869,667,23.94467449866701,0.00088798656
250.0,0.02768,112191,400.0770752429962,0.0036118485,-0.004133339,16700000,167000,0.9310174658894539,2.0540051,0.09569466,668,23.92366237406386,0.0014539508
250.0,0.059539996,105894,400.6335587501526,0.0054105967,-0.003364414,16725000,167250,0.9634592607617378,2.0529,0.09584163,669,23.960408997759224,0.000677975
250.0,0.07473999,110372,401.20325088500977,0.0060593872,-0.0028139781,16750000,167500,0.9574251733720303,2.0487175,0.09610048,670,24.025118255284614,0.00046175477
250.0,0.037332002,103736,401.76951360702515,0.0041515627,-0.00484847,16775000,167750,0.9505260661244392,2.0449145,0.09573764,671,23.93441168569494,0.00063987356
250.0,0.024604,101036,402.3598403930664,0.0033442047,-0.0038580429,16800000,168000,0.9405068941414356,2.0415921,0.09586347,672,23.965868023196236,0.0007473229
249.24,0.055512,101443,402.94316029548645,0.0054507973,-0.0048063137,16825000,168250,0.9083954095840454,2.0369565,0.09566298,673,23.893859472409822,0.006784904
250.0,0.052232005,102400,403.52610635757446,0.005077501,-0.0048324517,16850000,168500,0.927417628467083,2.034749,0.095654264,674,23.913565421388483,0.0016224498
250.0,0.071403995,103551,404.10911774635315,0.0061732316,-0.005171692,16875000,168750,0.923994354903698,2.0338664,0.09588963,675,23.972406662465072,0.0011942373
250.0,0.063287996,99339,404.69282579421997,0.005473334,-0.0042933747,16900000,169000,0.956587303429842,2.0311046,0.095978945,676,23.994733874689555,0.00048611948
250.0,0.041276,106355,405.2856457233429,0.0043804212,-0.004501383,16925000,169250,0.9367908537387848,2.0270796,0.09560213,677,23.90053208629135,0.0009744916
250.0,0.035547998,101365,405.85321497917175,0.004047118,-0.0039620474,16950000,169500,0.9648663625121117,2.022225,0.0958388,678,23.959699362780665,0.00036558634
250.0,0.039003998,108300,406.4325361251831,0.004153201,-0.0055102576,16975000,169750,0.9561296105384827,2.0153615,0.09620174,679,24.050435238722713,0.0003697339
249.58,0.029591998,107232,406.9943468570709,0.0038545956,-0.004163142,17000000,170000,0.9029931202530861,2.0077987,0.09561838,680,23.894196246541107,0.0064546415
250.0,0.045587998,107091,407.5642156600952,0.004550264,-0.004742857,17025000,170250,0.9435086324810982,2.0024128,0.09571421,681,23.92855227680877,0.00062304095
250.0,0.036616,100944,408.14331555366516,0.0038525253,-0.003466924,17050000,170500,0.964648425579071,1.9955804,0.09580974,682,23.95243375344202,0.00038267276
250.0,0.033143997,96947,408.7240936756134,0.003876691,-0.005199769,17075000,170750,0.9561073780059814,1.9893639,0.09572329,683,23.93082463555038,0.00059243874
250.0,0.043144,106452,409.3264305591583,0.0042793704,-0.004606141,17100000,171000,0.9598105549812317,1.9851164,0.09599253,684,23.99813225289341,0.00038089344
250.0,0.034660004,102640,409.9009666442871,0.0039338493,-0.003764294,17125000,171250,0.9484751895070076,1.9781673,0.095845,685,23.96124966695905,0.00059426035
250.0,0.044107996,103598,410.48875617980957,0.004647697,-0.0036209382,17150000,171500,0.9373357594013214,1.9725542,0.09583481,686,23.958701196511974,0.00081385125
250.0,0.033768002,98635,411.07398772239685,0.0037433454,-0.0043979124,17175000,171750,0.9560057856142521,1.969994,0.09595887,687,23.98971926143393,0.00040998962
250.0,0.037072,102114,411.6736755371094,0.0040475004,-0.0036544148,17200000,172000,0.9530357345938683,1.9672865,0.09582447,688,23.956118150674737,0.00049930456
250.0,0.032528,103882,412.2606198787689,0.0035456237,-0.0049223355,17225000,172250,0.9429177492856979,1.9670798,0.09572003,689,23.930006955601275,0.00062905566
250.0,0.052688003,96491,412.84927129745483,0.0050209216,-0.003705689,17250000,172500,0.9490178227424622,1.9657167,0.09575526,690,23.938813005783594,0.0006111681
250.0,0.069015995,98874,413.4561722278595,0.00607396,-0.0035376467,17275000,172750,0.9576139822602272,1.9595683,0.095905624,691,23.976406712145543,0.0004705119
250.0,0.046348,100920,414.04154753685,0.004695927,-0.00362821,17300000,173000,0.9631927609443665,1.952245,0.09572424,692,23.931059986174805,0.00040479648
250.0,0.04418,98426,414.6292333602905,0.0041458067,-0.004483427,17325000,173250,0.9593382366001606,1.9467207,0.0958553,693,23.963827105521922,0.000403588
250.0,0.051556002,78997,415.2214586734772,0.005337557,-0.004372512,17350000,173500,0.938794419169426,1.943423,0.09531692,694,23.829228370133787,0.0010903212
250.0,0.077124,97485,415.88689661026,0.0065826224,-0.0052029276,17375000,173750,0.8863364011049271,1.9407651,0.09555389,695,23.888472920381464,0.002866676
250.0,0.052164,100179,416.4879744052887,0.0049640913,-0.0044525512,17400000,174000,0.9546645097434521,1.9367806,0.09583559,696,23.95889685238246,0.00050274533
250.0,0.04398,101331,417.0799181461334,0.0043470664,-0.004162669,17425000,174250,0.944771308451891,1.9282782,0.09581769,697,23.954423194010744,0.0006525084
250.0,0.036151998,105858,417.66636967658997,0.0037289367,-0.0048587895,17450000,174500,0.9543817974627018,1.9183185,0.09593785,698,23.984464199468494,0.00055781903
250.0,0.052332003,102470,418.24470686912537,0.00465227,-0.0041766954,17475000,174750,0.9634605348110199,1.9093983,0.09601572,699,24.00393157094717,0.0003676412
250.0,0.020328,100074,418.822007894516,0.0030022964,-0.0052802064,17500000,175000,0.9349575936794281,1.9066265,0.09578023,700,23.945056763300673,0.00096151826
