clipfrac,explained_variance,policy_entropy,serial_timesteps,n_updates,true_reward,approxkl,total_timesteps,time_elapsed,fps,value_loss,ep_reward_mean,ep_len_mean,policy_loss
0.025387999,0.9026678279042244,5.165972,43000,172,0.09194412,0.002799328,4300000,149.1128978729248,102982,0.012196037,22.95932320088148,249.42,-0.0032406102
0.028004,0.8611790984869003,5.1620297,43250,173,0.09168735,0.003357821,4325000,149.9394474029541,91985,0.023369484,22.892928733038715,249.04,-0.004638534
0.026980001,0.8488303273916245,5.1587706,43500,174,0.092419095,0.0032145965,4350000,150.77754926681519,86118,0.006806848,23.10477313865791,250.0,-0.0035828992
0.026143998,0.9057581722736359,5.1490507,43750,175,0.09228864,0.0032650765,4375000,151.59118509292603,99241,0.0064735846,23.07216077646706,250.0,-0.003910188
0.030032,0.837559387087822,5.1372747,44000,176,0.0928654,0.003456865,4400000,152.43224358558655,84012,0.0051467144,23.216349536733468,250.0,-0.003064143
0.025068004,0.8802303969860077,5.1259623,44250,177,0.09192004,0.0032645743,4425000,153.26426362991333,74611,0.012703255,22.95690054686158,249.48,-0.0039473632
0.046944,0.906676284968853,5.1198387,44500,178,0.09231332,0.0044539375,4450000,154.08316040039062,67044,0.011740124,23.0498136132583,249.37,-0.0032282653
0.036104,0.8902391195297241,5.115897,44750,179,0.0925021,0.0038509648,4475000,154.93639850616455,56734,0.0138454735,23.081073839324816,248.82,-0.0037616766
0.021024,0.9123588055372238,5.112956,45000,180,0.092050985,0.0025708065,4500000,155.7660195827484,58475,0.019840885,22.950502487744963,248.35,-0.0034142043
0.039855998,0.8964327201247215,5.1052885,45250,181,0.09221841,0.0039698225,4525000,156.5797553062439,64276,0.011422975,23.031776881013066,249.48,-0.0031380379
0.013436,0.8703214526176453,5.095117,45500,182,0.09270765,0.0019618582,4550000,157.36913657188416,57761,0.006662478,23.17690951012337,250.0,-0.0032948721
0.019448,0.8429083675146103,5.083437,45750,183,0.092536926,0.0026980392,4575000,158.19885110855103,59998,0.0065819644,23.134231740263058,250.0,-0.003586476
0.037712,0.875924326479435,5.072318,46000,184,0.0924974,0.0039418302,4600000,159.04230332374573,56367,0.010008501,23.124351572811136,250.0,-0.0036668996
0.028708,0.8955536484718323,5.0608873,46250,185,0.09250135,0.0035016774,4625000,159.8673861026764,56942,0.0072655766,23.1253370348725,250.0,-0.0034079705
0.04904,0.9006523489952087,5.0480785,46500,186,0.091449365,0.00455641,4650000,160.76084685325623,64904,0.020062417,22.817746134175685,248.88,-0.004188993
0.020344,0.9058037847280502,5.0383797,46750,187,0.0923082,0.002704051,4675000,161.64906096458435,68865,0.007951764,23.077051428570414,250.0,-0.0033737458
0.023256,0.8837040364742279,5.026492,47000,188,0.09325596,0.0029672277,4700000,162.53648900985718,57188,0.010548214,23.29125686335028,249.47,-0.0032879342
0.030439999,0.9089770019054413,5.0167084,47250,189,0.09228358,0.0035748847,4725000,163.46133470535278,73002,0.015724663,23.058276922465303,249.08,-0.0037429011
0.024435999,0.8956794366240501,5.010906,47500,190,0.09327302,0.0030841453,4750000,164.2959372997284,78800,0.010317719,23.309632516781566,249.58,-0.0031165988
0.048032,0.8670342564582825,5.004548,47750,191,0.09301584,0.004589684,4775000,165.09599041938782,69638,0.0051738597,23.253960244570045,250.0,-0.0035338148
0.035168,0.8491919338703156,4.9941597,48000,192,0.09341916,0.0036507112,4800000,165.98279571533203,78105,0.0035296343,23.35479000589636,250.0,-0.0027859346
0.022808,0.8847384080290794,4.9867353,48250,193,0.09346937,0.0031404044,4825000,166.79110741615295,77272,0.0042284955,23.36734053583583,250.0,-0.0037656159
0.026188001,0.8909089714288712,4.978112,48500,194,0.09279557,0.0031401236,4850000,167.67025685310364,80197,0.0053760437,23.19889435388526,250.0,-0.0031490321
0.028,0.8886940181255341,4.9715557,48750,195,0.09353767,0.003138983,4875000,168.5332465171814,88328,0.009870831,23.372115469545825,249.49,-0.003604389
0.022011999,0.8539629280567169,4.9673357,49000,196,0.093425274,0.003049273,4900000,169.34763836860657,90077,0.0041175094,23.356318679513933,250.0,-0.0033317865
0.020663999,0.8927362859249115,4.960132,49250,197,0.09288007,0.002492632,4925000,170.1474997997284,82417,0.0047438177,23.220015586742665,250.0,-0.0032286365
0.02636,0.8787343949079514,4.9527726,49500,198,0.09302912,0.0031981599,4950000,170.94466614723206,76862,0.011514133,23.209358905957778,248.79,-0.0036109083
0.02302,0.8874391093850136,4.9500256,49750,199,0.09198337,0.0029349378,4975000,171.7765748500824,77313,0.013154695,22.99193508209544,249.45,-0.003897116
0.035524,0.8663504123687744,4.945001,50000,200,0.093320765,0.0036332302,5000000,172.61799573898315,77494,0.0048257066,23.33019054268254,250.0,-0.0035651631
0.026724,0.9070125371217728,4.936305,50250,201,0.093075335,0.003249189,5025000,173.48012685775757,79384,0.008299765,23.244794641105983,249.44,-0.0041231825
0.030927997,0.8850616365671158,4.9277277,50500,202,0.09293536,0.0033167633,5050000,174.35704588890076,92825,0.005201036,23.23384067846491,250.0,-0.0026977367
0.021820001,0.8713594079017639,4.921654,50750,203,0.09361829,0.0028228313,5075000,175.19078540802002,96368,0.008845093,23.375844370353732,249.38,-0.0032636959
0.038916,0.8835267201066017,4.9144034,51000,204,0.09350062,0.00413249,5100000,176.02926993370056,102935,0.004028628,23.375156126323855,250.0,-0.004261465
0.033056,0.8955954760313034,4.9053063,51250,205,0.09258888,0.0039845975,5125000,176.88404774665833,114450,0.006711462,23.147217414236803,250.0,-0.0041628536
0.035088,0.8863357901573181,4.9015274,51500,206,0.0931053,0.0037895266,5150000,177.67739629745483,107913,0.010339554,23.264690155775753,249.58,-0.0031222682
0.030852,0.88157769292593,4.8972116,51750,207,0.09324642,0.0034798824,5175000,178.52867031097412,115802,0.0032100105,23.31160596909467,250.0,-0.003055468
0.021211999,0.8925386294722557,4.888321,52000,208,0.09289569,0.0029480571,5200000,179.35544633865356,110362,0.008822185,23.20061313116574,249.45,-0.003375282
0.017632,0.8809057176113129,4.882662,52250,209,0.092947364,0.0024002234,5225000,180.1844756603241,96163,0.009501781,23.215835380866192,249.4,-0.002965291
0.011344001,0.8393058329820633,4.879899,52500,210,0.09330682,0.0018168024,5250000,180.9947738647461,115281,0.0045968494,23.326704826605273,250.0,-0.0028326206
0.02328,0.8825692534446716,4.875581,52750,211,0.093205556,0.0029653232,5275000,181.8166205883026,115385,0.0031339123,23.30139081588597,250.0,-0.003914735
0.020760003,0.8801305517554283,4.868882,53000,212,0.09330864,0.0028518785,5300000,182.61171889305115,108377,0.008567592,23.307733580837958,249.4,-0.004124562
0.031871997,0.8937135562300682,4.8602495,53250,213,0.092374034,0.003596538,5325000,183.40431261062622,101541,0.005991452,23.093506085773697,250.0,-0.0036812983
0.044872,0.8979936093091965,4.8500547,53500,214,0.09269404,0.004346486,5350000,184.23514485359192,102798,0.005056231,23.173507138590793,250.0,-0.0040010856
0.027827999,0.9139847382903099,4.8420467,53750,215,0.09248884,0.003411685,5375000,185.04579424858093,106040,0.006066741,23.122208500207634,250.0,-0.0037588105
0.023715999,0.9116677045822144,4.8328295,54000,216,0.09282367,0.0029411695,5400000,185.83141112327576,91610,0.0058757546,23.205917009845724,250.0,-0.003655297
0.03898,0.9034058749675751,4.823878,54250,217,0.09342763,0.0046125567,5425000,186.6477279663086,90204,0.015224347,23.32241364543326,248.49,-0.0040440387
0.028300002,0.8881382122635841,4.816706,54500,218,0.09308241,0.0035073995,5450000,187.4464554786682,78482,0.009260295,23.244323297495722,249.25,-0.0031570136
0.043660004,0.8801745846867561,4.808309,54750,219,0.09349551,0.0042638164,5475000,188.2598478794098,72381,0.003410599,23.37387912001723,250.0,-0.003351789
0.016688,0.9063195735216141,4.796422,55000,220,0.093313836,0.0024934816,5500000,189.1505057811737,88901,0.0033964883,23.328458950612696,250.0,-0.0033907867
0.025748,0.9082939401268959,4.7866416,55250,221,0.092958875,0.0029936307,5525000,189.9442594051361,78972,0.005461316,23.239717008550652,250.0,-0.0035524268
0.037784003,0.9049267694354057,4.781877,55500,222,0.09263967,0.0039983755,5550000,190.84663248062134,88260,0.010315721,23.14554906386882,249.27,-0.0039344006
0.026811998,0.888125941157341,4.779418,55750,223,0.09293367,0.0032865093,5575000,191.67793536186218,87636,0.005602393,23.23341923318105,250.0,-0.0034116872
0.022211999,0.8922775313258171,4.77294,56000,224,0.09304109,0.002969183,5600000,192.51992058753967,60279,0.012298315,23.250952864766585,249.39,-0.004157939
0.0241,0.9048154354095459,4.7648835,56250,225,0.09330814,0.0031070404,5625000,193.55307340621948,111901,0.004598945,23.327036995094968,250.0,-0.0029907483
0.038331997,0.9024919643998146,4.7602086,56500,226,0.09308012,0.003834805,5650000,194.34186697006226,102367,0.010682954,23.2507137063142,249.34,-0.004816762
0.033404,0.9006434679031372,4.757921,56750,227,0.092302814,0.003736965,5675000,195.25176167488098,113653,0.005999309,23.075702675891808,250.0,-0.0035536184
0.029819999,0.8839675113558769,4.755516,57000,228,0.093059964,0.0032896076,5700000,196.07935333251953,108917,0.009117832,23.234326205807736,249.18,-0.0041815783
0.03126,0.8774724453687668,4.750194,57250,229,0.09330858,0.0034016178,5725000,196.8937952518463,96279,0.0026489017,23.327144626121736,250.0,-0.0027441091
0.054431997,0.8770089894533157,4.739379,57500,230,0.09310646,0.0048969607,5750000,197.76270842552185,110837,0.005997246,23.27661582429573,250.0,-0.0034179515
0.02734,0.88210728764534,4.7278957,57750,231,0.09319725,0.0034140055,5775000,198.59663105010986,115059,0.0031114828,23.299310801121173,250.0,-0.0032572832
0.016352002,0.8839840441942215,4.7194853,58000,232,0.093204446,0.0024127697,5800000,199.39141368865967,102566,0.00439383,23.301111995562678,250.0,-0.0036756205
0.035756,0.8920534551143646,4.711803,58250,233,0.09357288,0.003718616,5825000,200.18480682373047,94438,0.0032858488,23.393222822486422,250.0,-0.0037077733
0.032911997,0.8843363896012306,4.7044954,58500,234,0.09328297,0.0036774743,5850000,200.97663378715515,88516,0.009645481,23.29743830031366,249.33,-0.003860172
0.019343998,0.9107113406062126,4.7002673,58750,235,0.0933405,0.0026782425,5875000,201.74753856658936,75001,0.009686178,23.324014878598973,249.46,-0.0036705155
0.014596,0.8890904784202576,4.6965957,59000,236,0.09306347,0.002331975,5900000,202.57054114341736,71804,0.0043840716,23.265869455262145,250.0,-0.0033930845
0.034587998,0.8966807797551155,4.6908817,59250,237,0.093097344,0.0036776557,5925000,203.4083468914032,78548,0.002754817,23.274335394231603,250.0,-0.0033265855
0.02338,0.9142861217260361,4.682251,59500,238,0.09315289,0.0029100913,5950000,204.18047285079956,65840,0.0030961626,23.288223355545195,250.0,-0.0042940313
0.019316,0.8879935219883919,4.6724877,59750,239,0.093285635,0.0028245915,5975000,205.05479860305786,71841,0.009260843,23.304713366580255,249.44,-0.0032739055
0.028924,0.8875373527407646,4.665091,60000,240,0.09372213,0.0032843128,6000000,205.93418550491333,82315,0.0028406256,23.4305309009552,250.0,-0.0035022523
0.021855999,0.9078209102153778,4.659444,60250,241,0.093647406,0.0027645086,6025000,206.76589584350586,77826,0.002554956,23.411850585890935,250.0,-0.0036281254
0.017363999,0.9206279814243317,4.6522574,60500,242,0.09341045,0.0023393568,6050000,207.5872085094452,77297,0.002621427,23.352612736998125,250.0,-0.0030079982
0.024236001,0.9091172590851784,4.6448226,60750,243,0.093041144,0.0031144526,6075000,208.44616150856018,84129,0.0051804255,23.260284123460295,250.0,-0.0040621134
0.015288001,0.8939871340990067,4.634485,61000,244,0.09406096,0.0023589348,6100000,209.2800841331482,82612,0.0022644505,23.515238870773466,250.0,-0.0035846517
0.017696002,0.8891375362873077,4.6236243,61250,245,0.09398145,0.002487185,6125000,210.12673377990723,86297,0.001987626,23.495364934653043,250.0,-0.0030819136
0.028388,0.9078962728381157,4.6149654,61500,246,0.09339772,0.0033759251,6150000,211.01328706741333,108668,0.0052695638,23.349432414314943,250.0,-0.003909293
0.024836,0.8973956853151321,4.607662,61750,247,0.0934034,0.0031417427,6175000,211.78912258148193,92002,0.0027755296,23.350848286323018,250.0,-0.0027635416
0.028752,0.9097948148846626,4.595488,62000,248,0.09328309,0.0033380291,6200000,212.69038081169128,103510,0.0027003982,23.320772862639277,250.0,-0.0031698681
0.020391999,0.9077807068824768,4.581618,62250,249,0.09337304,0.0024328502,6225000,213.5166630744934,101289,0.0027983622,23.343256905619054,250.0,-0.0040473538
0.02224,0.9035248383879662,4.5708284,62500,250,0.093763605,0.0028991732,6250000,214.3674337863922,122152,0.0024303917,23.440898930528203,250.0,-0.0034528659
0.033547997,0.8968383073806763,4.5616903,62750,251,0.09399052,0.003614277,6275000,215.16623258590698,100299,0.0019531902,23.497630267539062,250.0,-0.0037100601
0.021419998,0.894788458943367,4.553806,63000,252,0.093886934,0.0026947432,6300000,216.0077395439148,104177,0.00325589,23.471732773891418,250.0,-0.0030410741
0.030568,0.8612419366836548,4.547485,63250,253,0.09390002,0.0035360623,6325000,216.85573935508728,106346,0.009127677,23.451010527298784,249.31,-0.0038690183
0.024632,0.8991098776459694,4.542558,63500,254,0.09384821,0.0032319415,6350000,217.70142149925232,107357,0.0026284757,23.46205297810957,250.0,-0.0035078123
0.039264,0.8965636119246483,4.5343237,63750,255,0.093481556,0.0040802374,6375000,218.5206127166748,110419,0.0034435075,23.370387408042077,250.0,-0.003498402
0.035096,0.8799724355340004,4.52397,64000,256,0.09421635,0.0038121943,6400000,219.31195974349976,102726,0.0019579409,23.5540845278278,250.0,-0.0032306414
0.024048,0.9023444503545761,4.514733,64250,257,0.09338249,0.0030638163,6425000,220.16469931602478,117640,0.0034870368,23.345623352532275,250.0,-0.0037306063
0.053992003,0.8994227349758148,4.5079894,64500,258,0.094016336,0.0045845355,6450000,220.95688581466675,97460,0.0022784593,23.504082208424805,250.0,-0.0024049063
0.032116,0.8975150063633919,4.502122,64750,259,0.09307216,0.003782364,6475000,221.81881499290466,102422,0.014281777,23.247745391157224,249.09,-0.0037778616
0.019563999,0.8909775912761688,4.497257,65000,260,0.093575984,0.002721981,6500000,222.6973602771759,79001,0.0024756065,23.39399548854679,250.0,-0.0038026958
0.032964,0.9188191592693329,4.4888296,65250,261,0.09345554,0.0037264482,6525000,223.62153601646423,100617,0.0037297322,23.36388698286639,250.0,-0.0039673764
0.020763999,0.9134704545140266,4.481456,65500,262,0.09387166,0.0028975096,6550000,224.45645833015442,112074,0.0021164236,23.467915959254604,250.0,-0.0030760423
0.024412,0.9201324060559273,4.469172,65750,263,0.09341688,0.003201943,6575000,225.28375005722046,90080,0.00270939,23.354218999813313,250.0,-0.003946056
0.035059996,0.9013511165976524,4.4585824,66000,264,0.094101526,0.0038513448,6600000,226.11782217025757,77481,0.002597778,23.525381734650583,250.0,-0.0036914716
0.030072,0.9012326821684837,4.4518504,66250,265,0.093601026,0.0036157933,6625000,226.97053956985474,84028,0.0030842521,23.40025646954309,250.0,-0.0037988678
0.01898,0.900036908686161,4.4437475,66500,266,0.09395194,0.0026738092,6650000,227.81595277786255,89356,0.0020827255,23.487985311483715,250.0,-0.0035483513
0.042,0.9381575062870979,4.4329786,66750,267,0.09327642,0.0043501486,6675000,228.6794261932373,93475,0.0055506746,23.31910634439868,250.0,-0.004886369
0.021344,0.9184674248099327,4.4256334,67000,268,0.09362107,0.0027674641,6700000,229.52014255523682,87940,0.002183117,23.40526645174599,250.0,-0.004476747
0.029067999,0.9008249342441559,4.417141,67250,269,0.09415687,0.0038107485,6725000,230.35453081130981,86190,0.0082823085,23.515846517756582,249.4,-0.0042280136
0.025255999,0.8989584892988205,4.4091654,67500,270,0.093566276,0.0031542499,6750000,231.21061730384827,85124,0.0032249228,23.39156983710127,250.0,-0.0042251144
0.016991999,0.9053026735782623,4.4018955,67750,271,0.09391264,0.0021443707,6775000,232.03921341896057,75096,0.0020734963,23.47815934480168,250.0,-0.0041547613
0.038128003,0.8714013695716858,4.3947787,68000,272,0.09392642,0.0041444246,6800000,232.86695957183838,90272,0.009220449,23.468452573204413,249.56,-0.0035347424
0.027243998,0.9038683027029037,4.3899755,68250,273,0.093670905,0.003293102,6825000,233.6975884437561,82543,0.002571508,23.41772810719114,250.0,-0.0038134605
0.039008,0.896395243704319,4.3842783,68500,274,0.09382386,0.003852544,6850000,234.51250624656677,91283,0.0020875586,23.45596397441346,250.0,-0.003656258
0.02338,0.9291495308279991,4.3768034,68750,275,0.09355939,0.0030566475,6875000,235.3380584716797,95104,0.0029228905,23.389850000820587,250.0,-0.00366279
0.016972,0.8950674310326576,4.369048,69000,276,0.09384367,0.0024852592,6900000,236.1751036643982,110500,0.0024345424,23.460919500215677,250.0,-0.00374558
0.040276,0.8679481893777847,4.3633657,69250,277,0.09339171,0.0039776093,6925000,236.98273229599,102395,0.004451948,23.34792913282663,250.0,-0.0040577515
0.026939997,0.9208051413297653,4.3588524,69500,278,0.09317159,0.0032351066,6950000,237.80065870285034,116786,0.005270631,23.29290002107038,250.0,-0.003769401
0.017620001,0.8880217298865318,4.3538704,69750,279,0.09393876,0.002489262,6975000,238.60884141921997,113516,0.002312374,23.48468929915456,250.0,-0.0032528755
0.040576,0.904576413333416,4.3471456,70000,280,0.093897216,0.0039788364,7000000,239.4194860458374,108090,0.002128803,23.47430300320964,250.0,-0.0029869794
0.01614,0.9138631522655487,4.3412304,70250,281,0.09383627,0.0022111707,7025000,240.24776077270508,111143,0.0029981919,23.459064882308013,250.0,-0.004586709
0.035887998,0.8969328999519348,4.3369136,70500,282,0.09431706,0.0037768497,7050000,241.07622504234314,93767,0.0018403748,23.57926487775869,250.0,-0.0030762549
0.036475997,0.8890633657574654,4.3294077,70750,283,0.09335392,0.0040221536,7075000,241.90029287338257,93249,0.009920957,23.323689937930613,249.47,-0.003912599
0.030792002,0.8969666659832001,4.3282747,71000,284,0.09316991,0.003578002,7100000,242.7297511100769,111062,0.01636042,23.261716954936272,248.93,-0.004390782
0.022011999,0.8858414515852928,4.3280964,71250,285,0.09403541,0.0028709068,7125000,243.5279586315155,114798,0.003211209,23.508853856705827,250.0,-0.0036570083
0.021912,0.915504664182663,4.321619,71500,286,0.09367385,0.002805041,7150000,244.3677864074707,105680,0.0034548405,23.418462650279107,250.0,-0.0035390556
0.029404,0.9107228219509125,4.3110147,71750,287,0.093881585,0.0034702108,7175000,245.174729347229,102206,0.002128021,23.470393291720246,250.0,-0.0031567453
0.026128,0.9179775789380074,4.2987356,72000,288,0.09405615,0.0030450902,7200000,246.01163840293884,95197,0.0017355529,23.514037183427718,250.0,-0.002985435
0.041092,0.8700734078884125,4.2884393,72250,289,0.09415243,0.004095513,7225000,246.8371639251709,118080,0.0022435156,23.53810947908554,250.0,-0.0043975776
0.050084002,0.9001208171248436,4.282703,72500,290,0.093894444,0.0047518583,7250000,247.65544390678406,96856,0.0019680897,23.47361076077912,250.0,-0.0035925184
0.033816002,0.8887082934379578,4.2790627,72750,291,0.09368958,0.0038455713,7275000,248.49034142494202,104827,0.013624439,23.39209286848083,248.99,-0.0039013668
0.017732,0.9206247627735138,4.28012,73000,292,0.09372667,0.0027227108,7300000,249.30870652198792,106070,0.0027872152,23.43166862559854,250.0,-0.0034580596
0.03462,0.8940568715333939,4.28041,73250,293,0.09393961,0.0038010534,7325000,250.1720049381256,96564,0.012979964,23.445069913992192,248.78,-0.004352198
0.031704,0.8892617523670197,4.2805343,73500,294,0.09397458,0.0036302414,7350000,251.00240397453308,89253,0.0025030947,23.493644893130988,250.0,-0.0033430099
0.035764,0.8889562264084816,4.2770314,73750,295,0.09378788,0.00390949,7375000,251.84055042266846,84247,0.0031073717,23.446971454784507,250.0,-0.0036584965
0.033444,0.9087205603718758,4.271174,74000,296,0.093608424,0.003659825,7400000,252.69529032707214,64455,0.00238598,23.40210872699856,250.0,-0.0035904553
0.031708,0.9040374979376793,4.2636247,74250,297,0.09423835,0.0036431004,7425000,253.64464592933655,82504,0.0021935976,23.559586456323743,250.0,-0.004070469
0.037364,0.9028254747390747,4.258397,74500,298,0.09387872,0.003978108,7450000,254.4717276096344,95536,0.008651158,23.450827978031302,249.49,-0.003713624
0.047284,0.9007723554968834,4.2557144,74750,299,0.09408339,0.00449491,7475000,255.27685451507568,72309,0.0026086804,23.52084906284581,250.0,-0.002903541
0.023328,0.9048169776797295,4.2493024,75000,300,0.09392516,0.0031475779,7500000,256.13140964508057,66345,0.0018498076,23.48129341531334,250.0,-0.00336707
0.0132679995,0.9141010940074921,4.2389555,75250,301,0.09376066,0.0020632134,7525000,256.95506525039673,68999,0.0021525326,23.44016783368308,250.0,-0.003416894
0.028472,0.9143548831343651,4.2268505,75500,302,0.094134934,0.0035893437,7550000,257.7870409488678,72805,0.0016167673,23.53373118512798,250.0,-0.0041610105
0.03186,0.9153592512011528,4.2154393,75750,303,0.09424137,0.003588587,7575000,258.5933847427368,70333,0.0016431336,23.560341423497302,250.0,-0.0037116706
0.02764,0.9007762968540192,4.2072153,76000,304,0.09380931,0.0034158658,7600000,259.432461977005,70137,0.0026763137,23.452325866952595,250.0,-0.003598194
0.011256,0.8981195390224457,4.201075,76250,305,0.09407677,0.002152324,7625000,260.2448081970215,76216,0.0023403852,23.51919293056504,250.0,-0.0035754957
0.03784,0.8524381965398788,4.1927137,76500,306,0.09380603,0.0040137684,7650000,261.0663392543793,73286,0.011143267,23.436838354240173,249.47,-0.0042275987
0.048824005,0.9145633205771446,4.1877337,76750,307,0.0939438,0.004441257,7675000,261.90572214126587,84679,0.0021539605,23.485948876081967,250.0,-0.0034299288
0.020428,0.9075865298509598,4.1829348,77000,308,0.09384676,0.0027767909,7700000,262.7283613681793,89423,0.0026889923,23.46168925313279,250.0,-0.0041377554
0.042095996,0.908012755215168,4.179346,77250,309,0.093280256,0.0042821607,7725000,263.5587282180786,92283,0.0034125359,23.320063490879257,250.0,-0.00417457
0.01894,0.8734609484672546,4.1739964,77500,310,0.09416831,0.0024317235,7750000,264.39938974380493,86846,0.008795397,23.524882814805025,249.51,-0.004355683
0.047084,0.9021515101194382,4.16934,77750,311,0.09285151,0.004442345,7775000,265.2311351299286,84693,0.008123944,23.212878134468628,250.0,-0.0035386481
0.034972,0.922458328306675,4.1676674,78000,312,0.09385421,0.0044554425,7800000,266.0580532550812,101107,0.0060769096,23.441296289516615,249.37,-0.0060160602
0.026047999,0.8564397990703583,4.167301,78250,313,0.09174763,0.003335062,7825000,266.8884892463684,82647,0.10291456,23.322782890892412,248.6,-0.004082378
0.025004,0.8863930478692055,4.1682754,78500,314,0.09393841,0.003113102,7850000,267.7242650985718,90983,0.008698697,23.46499634311418,249.43,-0.0037879932
0.034516,0.8930911719799042,4.1652555,78750,315,0.09367136,0.0037611749,7875000,268.5651876926422,89889,0.0033104054,23.41783945261035,250.0,-0.003713191
0.029599998,0.8824134469032288,4.159517,79000,316,0.09380771,0.0038243346,7900000,269.37709045410156,91778,0.010326246,23.43983019817504,249.44,-0.004765091
0.061987996,0.8916630893945694,4.1564484,79250,317,0.09384041,0.005390317,7925000,270.2157654762268,95235,0.0027480572,23.460101667303825,250.0,-0.0028673974
0.021244,0.9018134921789169,4.149726,79500,318,0.093665615,0.002930668,7950000,271.0490713119507,91597,0.0031570536,23.416405770303683,250.0,-0.0035851758
0.024063999,0.9070330038666725,4.1417794,79750,319,0.093992785,0.0030906112,7975000,271.6848678588867,123101,0.0026547194,23.498198098102584,250.0,-0.004026479
0.024551999,0.9175124689936638,4.1342144,80000,320,0.0944441,0.0028805684,8000000,272.2028534412384,126717,0.0014574252,23.61102467049379,250.0,-0.003692959
0.027684003,0.9306842610239983,4.126191,80250,321,0.09369468,0.0033811796,8025000,272.7171621322632,138043,0.0019174131,23.42366896332125,250.0,-0.004402853
0.031408,0.9193285703659058,4.115714,80500,322,0.09349593,0.0036899901,8050000,273.2001838684082,134157,0.004971863,23.37398155228904,250.0,-0.003864692
0.029336,0.9232686832547188,4.1050787,80750,323,0.09399671,0.003393591,8075000,273.6958601474762,132985,0.002060318,23.499176258263176,250.0,-0.0040020184
0.042832,0.9204913303256035,4.092431,81000,324,0.09385308,0.004027479,8100000,274.2161486148834,123466,0.0019657458,23.463267374285497,250.0,-0.0036801412
0.06358399,0.9192066118121147,4.0826826,81250,325,0.09398379,0.0055917576,8125000,274.75491762161255,111152,0.002283903,23.49594792005053,250.0,-0.0024747998
0.02662,0.8979385495185852,4.076726,81500,326,0.093599044,0.0034606822,8150000,275.36696338653564,114802,0.008655957,23.387107191024114,249.58,-0.003421221
0.018136,0.9063047021627426,4.0735383,81750,327,0.09407768,0.0027978881,8175000,276.0955021381378,112985,0.0017769441,23.519417070255148,250.0,-0.0031798955
0.028908003,0.9116613641381264,4.0665865,82000,328,0.09442933,0.0035427064,8200000,276.6382441520691,125518,0.0014324852,23.607332141899388,250.0,-0.0029869732
0.019175999,0.9258454665541649,4.0630865,82250,329,0.093573816,0.0025884216,8225000,277.1486322879791,113718,0.011067644,23.381645134378925,249.45,-0.004075779
0.026627999,0.9269794896245003,4.0598674,82500,330,0.094140224,0.0033115256,8250000,277.70435786247253,129900,0.0017079788,23.535057338264536,250.0,-0.004016375
0.0143679995,0.9262398779392242,4.0532637,82750,331,0.09392691,0.0022777575,8275000,278.21798276901245,148308,0.001986957,23.48172444479329,250.0,-0.003292245
0.033444,0.9404293783009052,4.046684,83000,332,0.094425984,0.003739311,8300000,278.70194029808044,135947,0.0012563884,23.60649520981475,250.0,-0.0039602863
0.020468,0.8907059952616692,4.0411854,83250,333,0.09417928,0.0027881511,8325000,279.211195230484,122359,0.0019599332,23.54481980965822,250.0,-0.00413143
0.040803995,0.9232339560985565,4.03698,83500,334,0.09398065,0.0041328156,8350000,279.73239970207214,145196,0.0015844185,23.495162704245885,250.0,-0.0039651557
0.027032,0.9023576080799103,4.034251,83750,335,0.09449503,0.003250631,8375000,280.2166028022766,132462,0.0016894152,23.623758227303625,250.0,-0.0032528352
0.035299998,0.9178182780742645,4.0321693,84000,336,0.094061024,0.0039393855,8400000,280.7581660747528,124036,0.0015904435,23.515257862028665,250.0,-0.0040674102
0.033175997,0.9191362485289574,4.0282564,84250,337,0.094311446,0.003708339,8425000,281.2885272502899,119436,0.0012899705,23.57786181949894,250.0,-0.0027762929
0.029435998,0.9238621592521667,4.0251837,84500,338,0.09394457,0.0034692741,8450000,281.8184504508972,118655,0.0016525456,23.486142314639874,250.0,-0.0032899608
0.036108,0.9092589914798737,4.0198812,84750,339,0.09365885,0.004143989,8475000,282.36565494537354,117423,0.0026008855,23.414710777578875,250.0,-0.003834057
0.042772003,0.9169263318181038,4.0147924,85000,340,0.093992844,0.004246123,8500000,283.0081510543823,127933,0.0015438295,23.498211163789964,250.0,-0.0039542117
0.030380001,0.9267795458436012,4.009919,85250,341,0.09363246,0.0037299264,8525000,283.52943086624146,124723,0.0028730747,23.408115762308007,250.0,-0.003933721
0.030656004,0.9071936011314392,4.0067534,85500,342,0.093825534,0.0037790872,8550000,284.0484609603882,113157,0.008124797,23.448353929150908,249.35,-0.0050995266
0.020100001,0.9351476207375526,4.003292,85750,343,0.093665615,0.0027829274,8575000,284.76925897598267,110134,0.002377476,23.416402064001012,250.0,-0.004207462
0.031764,0.9243708401918411,3.9984622,86000,344,0.093795516,0.0038801166,8600000,285.3778839111328,125946,0.0025464918,23.44887850628933,250.0,-0.004315868
0.058844,0.8943963721394539,3.9955673,86250,345,0.09360024,0.005678959,8625000,285.89611744880676,132021,0.024439488,23.405461925612762,248.61,-0.004369166
0.04074,0.942633856087923,3.9941506,86500,346,0.092958376,0.004222404,8650000,286.4080111980438,153575,0.0050790487,23.23959439434251,250.0,-0.0040826723
0.023932,0.9100043475627899,3.990664,86750,347,0.09441005,0.0031474433,8675000,286.8936994075775,137482,0.0015675375,23.602511599021962,250.0,-0.0034445114
