serial_timesteps,policy_loss,policy_entropy,approxkl,ep_reward_mean,clipfrac,n_updates,value_loss,explained_variance,time_elapsed,total_timesteps,true_reward,ep_len_mean,fps
131500,-0.0032216138,2.9010239,0.0050284034,23.880380447049685,0.05568,526,0.0009782409,0.9308022707700729,309.1960015296936,13150000,0.09552152,250.0,109169
131750,-0.0026866083,2.895597,0.0055825063,23.976794421100056,0.06734,527,0.00054186117,0.9381380118429661,309.7491805553436,13175000,0.095907174,250.0,98410
132000,-0.0035945505,2.8910902,0.005429906,23.915711025468774,0.062396,528,0.0007634109,0.9382593631744385,310.3262367248535,13200000,0.09566284,250.0,98896
132250,-0.0038836827,2.8861837,0.004955862,23.93736172779347,0.051639996,529,0.0008014642,0.9349529817700386,310.907160282135,13225000,0.095749445,250.0,102480
132500,-0.0036840755,2.8810592,0.0040164953,23.820081866955153,0.032827996,530,0.0017455358,0.9259612485766411,311.47754764556885,13250000,0.09528032,250.0,102924
132750,-0.0038393654,2.8734758,0.0030091298,23.88106951118796,0.022496,531,0.0011596759,0.9277181327342987,312.05510330200195,13275000,0.095524274,250.0,103557
133000,-0.0033577126,2.8630054,0.0074175773,23.811060096238506,0.095288,532,0.007727756,0.8584722280502319,312.6286494731903,13300000,0.09535791,249.36,104133
133250,-0.004112239,2.8575737,0.0034893353,24.043163992376066,0.029939998,533,0.0008950144,0.9240609928965569,313.20365166664124,13325000,0.09617265,250.0,101990
133500,-0.004177921,2.852017,0.00443631,23.853874293648406,0.042408,534,0.0019965617,0.8848489820957184,313.77793288230896,13350000,0.09541549,250.0,102238
133750,-0.0049589393,2.8490953,0.003734136,23.862704653963448,0.032088,535,0.0012990355,0.9317720606923103,314.3552544116974,13375000,0.09545082,250.0,109083
134000,-0.0041557,2.8453407,0.0039121425,23.91794090418058,0.036556,536,0.0007489803,0.9363564029335976,314.9179878234863,13400000,0.095671766,250.0,108236
134250,-0.0049109007,2.841001,0.002999443,23.835732446284965,0.024468,537,0.0018751863,0.9208913668990135,315.4879426956177,13425000,0.09534293,250.0,103731
134500,-0.004201323,2.837132,0.002633859,23.9135222819951,0.019955998,538,0.0009386734,0.9347246885299683,316.0558247566223,13450000,0.095654085,250.0,103445
134750,-0.0048196767,2.8318386,0.003946238,23.876577205453067,0.03698,539,0.001172163,0.9397319108247757,316.62023758888245,13475000,0.09550631,250.0,101520
135000,-0.00401554,2.830802,0.004049196,23.90901693986263,0.037852,540,0.00084920914,0.9398929253220558,317.20160126686096,13500000,0.09563608,250.0,98398
135250,-0.003032064,2.8298316,0.005307714,23.862243567374534,0.063508004,541,0.0009709266,0.9437391459941864,317.78836822509766,13525000,0.09544896,250.0,103306
135500,-0.0050108237,2.825955,0.0036334216,23.92887612968683,0.030672003,542,0.0011222508,0.9334218874573708,318.36395168304443,13550000,0.0957155,250.0,108352
135750,-0.004246517,2.8198667,0.004204869,23.926778771961107,0.03774,543,0.0007635063,0.9451103582978249,318.92956829071045,13575000,0.09570712,250.0,103307
136000,-0.0028772454,2.816388,0.00500281,23.965459653851575,0.055747997,544,0.0012026799,0.9288644939661026,319.5059018135071,13600000,0.095861845,250.0,108136
136250,-0.0042270175,2.8133397,0.004081809,23.92442199018318,0.036544,545,0.0008716113,0.9440257549285889,320.07285952568054,13625000,0.095697686,250.0,108247
136500,-0.0045252047,2.8100286,0.0030551227,23.960519768912345,0.025052,546,0.0007787448,0.9457710422575474,320.6406135559082,13650000,0.09584208,250.0,101003
136750,-0.004342781,2.8028586,0.0037630405,23.89514165557921,0.032183997,547,0.0006736812,0.9451798535883427,321.2221825122833,13675000,0.09558056,250.0,105553
137000,-0.00400323,2.7957697,0.003997068,23.829162469989388,0.037344,548,0.001514081,0.9222877398133278,321.7850742340088,13700000,0.09531665,250.0,103839
137250,-0.0039666155,2.7902684,0.0045093796,23.971462390911764,0.048280004,549,0.0006873455,0.9334020838141441,322.3574187755585,13725000,0.09588585,250.0,106943
137500,-0.0041461224,2.7848506,0.0033920114,23.88877860330045,0.028584,550,0.0014464628,0.9243741184473038,322.9251356124878,13750000,0.09555512,250.0,103060
137750,-0.0036600605,2.7813466,0.004111645,23.915988265026826,0.038891997,551,0.0008603175,0.9440697580575943,323.49844241142273,13775000,0.09566396,250.0,103766
138000,-0.0042006276,2.7781725,0.0030047395,23.926990722313057,0.022328,552,0.0009729086,0.9298425167798996,324.07612800598145,13800000,0.09570796,250.0,107227
138250,-0.003598597,2.7752056,0.0036108177,24.00728043632931,0.030495998,553,0.000971563,0.9095611497759819,324.6396908760071,13825000,0.09602912,250.0,107470
138500,-0.0044552786,2.770102,0.004142559,23.775346842249856,0.037823997,554,0.0015532214,0.9408088810741901,325.21057081222534,13850000,0.09510139,250.0,108450
138750,-0.0042043333,2.768115,0.004240565,23.959727278612554,0.0348,555,0.006886667,0.8777904063463211,325.77191066741943,13875000,0.09590393,249.5,105598
139000,-0.003377746,2.7686899,0.0043163197,23.814627241577256,0.040080003,556,0.0015515119,0.9197295531630516,326.343866109848,13900000,0.095258504,250.0,105849
139250,-0.0037890405,2.766746,0.003327208,23.892947246138938,0.026143998,557,0.00075917976,0.9316441863775253,326.9169158935547,13925000,0.09557179,250.0,107082
139500,-0.0048131375,2.7618122,0.0043520215,23.991163669973613,0.043224,558,0.0007000762,0.9399829506874084,327.4763035774231,13950000,0.095964655,250.0,102794
139750,-0.0041374015,2.7566755,0.0033961132,23.91146279901732,0.025980001,559,0.00063048594,0.9479706212878227,328.06257343292236,13975000,0.09564585,250.0,110606
140000,-0.0035619785,2.7538562,0.0044100923,23.92170806766022,0.039424,560,0.0006810894,0.9503343030810356,328.6215443611145,14000000,0.09568684,250.0,105435
140250,-0.004160632,2.749584,0.00718384,23.98017612271011,0.084148005,561,0.0097547555,0.8602049052715302,329.18775367736816,14025000,0.09597289,249.54,105089
140500,-0.0034997421,2.744728,0.005930518,23.92244289016351,0.07126,562,0.0011195805,0.9203505739569664,329.7611012458801,14050000,0.09568977,250.0,104020
140750,-0.004504133,2.7404408,0.0030052508,23.836246447315208,0.023472,563,0.001622691,0.9141790494322777,330.33518624305725,14075000,0.09534498,250.0,105158
141000,-0.0047290367,2.7393153,0.0042581684,23.94648885318078,0.040636,564,0.0006777037,0.9452808052301407,330.9071762561798,14100000,0.09578596,250.0,107577
141250,-0.0041415985,2.734457,0.004463644,23.85810793370474,0.043199997,565,0.000692666,0.9532803930342197,331.48239040374756,14125000,0.09543243,250.0,100910
141500,-0.005179328,2.7295046,0.0032435723,23.84964840740431,0.028404001,566,0.0011894538,0.9433582425117493,332.06228590011597,14150000,0.09539858,250.0,103629
141750,-0.0037807308,2.7263174,0.0024428167,23.93621371341869,0.017280001,567,0.0014802907,0.9276849031448364,332.63623237609863,14175000,0.095744856,250.0,104025
142000,-0.0037041244,2.7214115,0.003847188,23.976780686550775,0.033811998,568,0.0007807588,0.9359751716256142,333.2033610343933,14200000,0.09590712,250.0,111854
142250,-0.0039686207,2.7162166,0.0043888623,23.9898860726133,0.043200005,569,0.00055112876,0.9512519277632236,333.7602038383484,14225000,0.095959544,250.0,120388
142500,-0.004640302,2.7119834,0.0046945666,23.96935419321526,0.047144003,570,0.00091854157,0.9385310225188732,334.2918276786804,14250000,0.09587741,250.0,111714
142750,-0.004197778,2.7082028,0.004164952,23.920620716344565,0.041292,571,0.00080779043,0.937909547239542,334.8432123661041,14275000,0.09568249,250.0,107814
143000,-0.0031419247,2.7041469,0.0054705897,23.840760473180563,0.062292,572,0.0016070383,0.9301616251468658,335.42218017578125,14300000,0.095363036,250.0,106693
143250,-0.003036978,2.701036,0.0041725757,23.930363574498333,0.037483998,573,0.0012248514,0.9217451959848404,336.00661039352417,14325000,0.09572145,250.0,90160
143500,-0.0038635067,2.6969855,0.0033922892,23.914307024981827,0.026811998,574,0.0011294894,0.9249321222305298,336.664009809494,14350000,0.09565723,250.0,102359
143750,-0.004577247,2.6940646,0.0039209425,23.903046399024316,0.034476005,575,0.0009176686,0.9434852935373783,337.24137568473816,14375000,0.09561219,250.0,103348
144000,-0.0043191067,2.6883028,0.0026274696,23.87318387652165,0.018695999,576,0.00095871714,0.9452259577810764,337.81433272361755,14400000,0.095492736,250.0,108961
144250,-0.00521395,2.6786244,0.004121689,23.928738221715903,0.036480002,577,0.0009022887,0.9427033364772797,338.3630163669586,14425000,0.09571495,250.0,109506
144500,-0.0038697436,2.6701868,0.005083637,23.90668322445825,0.058195997,578,0.00076706544,0.9528348036110401,338.9216573238373,14450000,0.09562673,250.0,97583
